vehicle_id,price_recorded_date,price
687181,2012-11-02,42597
687181,2021-12-23,42799
687181,2012-08-30,42748
687181,2014-05-06,42002
687181,2020-12-29,42726
687181,2012-05-20,45914
687181,2019-10-18,45103
57333,2007-05-08,43272
57333,2012-07-20,44528
57333,2013-09-19,43080
709117,2022-04-30,44342
709117,2020-05-30,43724
709117,2018-04-29,43830
709117,2019-02-22,43571
709117,2020-02-10,43320
966608,2019-08-08,44549
966608,2021-03-02,44804
966608,2022-06-09,43369
966608,2021-12-05,44311
966608,2017-12-08,45560
966608,2020-01-04,45793
966608,2020-07-22,43149
966608,2017-05-26,41809
750450,2018-01-04,44075
750450,2017-12-29,44063
750450,2020-03-15,42773
750450,2017-12-09,42126
750450,2017-05-09,42034
750450,2018-08-29,43351
750450,2019-10-15,45134
750450,2019-04-01,42569
750450,2017-08-11,44239
750450,2019-11-29,44669
674088,2021-01-09,45005
674088,2021-01-12,43270
674088,2021-01-03,45721
674088,2021-01-13,45157
674088,2021-01-04,44675
85607,2020-04-04,44650
85607,2019-12-24,42410
85607,2019-05-27,44677
226016,2002-11-30,45161
226016,2002-11-03,41963
226016,2002-12-22,42322
226016,2002-08-07,45693
226016,2002-10-30,42216
226016,2002-12-13,43968
226016,2002-12-31,44600
226016,2002-07-14,44646
226016,2002-11-17,45482
355765,2022-12-24,44597
355765,2021-03-24,43305
355765,2022-12-19,43334
355765,2022-11-28,42785
355765,2023-04-14,45701
355765,2021-04-21,43817
355765,2022-10-04,42723
693137,2015-06-13,41883
693137,2011-03-31,42285
693137,2012-07-15,42528
693137,2014-12-25,43312
969022,2004-07-06,44485
969022,2009-10-21,45931
969022,2010-06-01,43075
969022,2009-05-08,43038
969022,2006-09-21,42846
969022,2004-12-27,44632
15183,2016-11-19,44408
671063,2014-12-02,44112
671063,2014-02-14,44121
671063,2017-12-28,43648
671063,2012-06-12,43023
671063,2021-03-15,45080
671063,2020-08-15,43168
671063,2012-08-31,44794
671063,2010-06-14,44112
671063,2018-05-28,44319
732249,2016-08-16,43345
732249,2010-04-29,43390
732249,2023-01-18,42922
732249,2016-01-05,43347
732249,2020-09-24,42645
732249,2022-10-20,41855
732249,2019-05-10,41925
732249,2022-11-03,43204
732249,2014-08-09,45141
748502,2022-08-17,42555
748502,2023-06-25,43773
748502,2021-07-12,42475
748502,2021-03-28,44206
748502,2023-07-04,45311
748502,2023-09-23,43106
748502,2021-11-03,44918
748502,2023-05-16,43598
616331,2010-08-12,41916
616331,2014-02-23,42762
616331,2011-06-08,44996
616331,2015-05-13,45885
616331,2010-10-07,43037
616331,2011-07-09,41764
616331,2013-05-28,45971
918100,2021-03-17,44453
918100,2021-08-30,45020
918100,2014-04-13,42899
918100,2014-11-19,42878
918100,2021-06-12,44218
918100,2021-12-03,44242
918100,2022-10-30,42167
918100,2023-04-21,43375
110591,2010-09-11,44883
110591,2008-01-12,45007
470756,2020-09-07,45770
470756,2020-09-21,45009
470756,2020-09-17,43249
470756,2020-07-01,45551
470756,2020-02-28,44714
470756,2020-05-07,45941
470756,2020-12-25,43915
470756,2020-11-19,43928
470756,2020-08-14,41788
470756,2020-02-10,44838
959786,2019-11-01,45957
814485,2021-03-14,44012
814485,2018-05-25,42987
814485,2022-11-09,43246
814485,2016-09-12,42961
814485,2022-09-30,45119
814485,2021-09-24,44133
723103,2021-11-07,41968
723103,2021-10-01,43803
723103,2021-10-23,42882
723103,2023-03-17,43705
689061,2003-06-14,43725
109414,2017-01-17,44453
109414,2015-09-20,43209
109414,2005-07-03,42658
109414,2018-12-29,44830
452214,2023-01-03,43670
452214,2023-07-17,45059
315798,2016-10-23,41840
315798,2022-06-30,43493
774685,2023-10-02,44506
774685,2022-04-27,42068
774685,2023-03-12,42659
774685,2023-07-30,44303
774685,2023-12-16,43485
774685,2023-03-11,44063
774685,2022-02-03,43806
774685,2023-10-20,45124
774685,2022-03-06,45524
680977,2023-01-05,44575
680977,2023-01-10,43552
680977,2023-01-11,44877
680977,2023-01-08,42704
988634,2022-12-02,43309
988634,2022-10-17,42153
988634,2023-10-25,42353
988634,2023-11-04,43819
988634,2022-02-19,44127
988634,2022-06-25,43704
988634,2023-04-03,45634
988634,2023-05-28,42834
988634,2023-10-19,43748
619755,2022-07-28,42201
358224,2020-07-16,42582
358224,2018-02-24,42427
358224,2020-11-17,45524
998441,2022-06-18,42819
482390,2015-10-21,45217
482390,2010-10-16,43220
482390,2010-12-26,43774
482390,2011-12-12,44049
482390,2014-11-15,41909
435723,2017-10-26,45589
435723,2011-06-01,42268
435723,2007-03-06,43454
851309,2016-12-20,45885
190974,2008-04-11,45122
190974,2014-09-22,44857
190974,2023-02-11,41713
190974,2011-08-03,43350
190974,2009-01-31,43209
220853,2018-02-02,42086
487311,2019-04-02,42857
487311,2013-11-26,44904
487311,2022-08-15,43910
68060,2017-10-16,44150
68060,2016-11-15,45527
68060,2017-11-16,42222
68060,2017-06-14,45310
68060,2018-02-09,43869
5427,2012-11-27,41737
5427,2019-11-24,44183
5427,2016-01-13,41807
5427,2019-04-14,43459
5427,2022-04-16,45769
5427,2018-03-16,42795
5427,2021-05-15,43230
528721,2018-07-03,41961
528721,2016-01-08,44617
528721,2018-07-02,45964
528721,2015-01-17,45677
528721,2019-02-21,43608
438601,2021-09-05,41982
438601,2018-12-01,42183
438601,2022-05-04,45564
366479,2014-12-26,45999
366479,2006-12-13,45806
366479,2005-01-02,44614
366479,2014-01-20,41706
366479,2021-12-05,43545
366479,2022-05-12,45230
492418,2014-11-14,43038
492418,2013-08-19,43072
492418,2012-06-07,44710
492418,2014-02-14,43996
492418,2017-01-10,42000
492418,2008-08-14,46000
492418,2017-05-10,44513
492418,2012-12-20,45102
492418,2010-08-01,43027
828207,2011-09-05,42675
974344,2016-06-09,41860
874845,2022-09-25,43758
397355,2009-02-14,45401
397355,2008-07-15,44099
397355,2007-06-28,45701
397355,2012-10-23,42004
397355,2010-06-04,41896
397355,2008-01-10,42569
397355,2006-02-10,45965
128101,2023-12-21,45496
128101,2015-01-08,42782
128101,2018-03-18,41896
128101,2010-11-04,45333
194701,2006-08-26,44612
194701,2003-02-06,42351
194701,2007-07-05,44839
194701,2007-04-16,42617
194701,2008-07-31,44304
194701,2009-07-16,43880
194701,2008-06-01,43594
194701,2011-04-27,43167
194701,2006-11-05,41713
864972,2002-09-17,42861
864972,2023-11-09,45727
864972,2002-07-17,45059
696563,2013-05-22,43870
696563,2004-12-30,43181
696563,2017-04-07,44758
696563,2006-12-12,44105
508576,2019-09-06,44312
508576,2020-04-08,45936
508576,2019-04-02,43668
508576,2019-06-22,42486
508576,2020-04-13,44372
508576,2019-10-12,43238
508576,2019-11-13,43966
508576,2019-12-15,44914
508576,2019-03-11,43040
508576,2019-02-25,43315
787669,2021-08-22,43823
787669,2023-03-07,42769
787669,2021-03-19,45354
787669,2022-09-03,44759
787669,2021-11-26,44385
787669,2021-11-12,45961
787669,2021-08-23,42583
166516,2010-07-28,45093
166516,2010-03-01,44511
166516,2010-08-06,42120
166516,2010-06-14,43012
166516,2010-11-04,44666
166516,2010-01-29,45089
166516,2010-02-17,44007
166516,2010-06-28,42443
166516,2010-12-09,45858
186860,2022-04-01,42856
186860,2022-08-20,42517
599663,2008-02-19,42785
599663,2015-06-03,44932
599663,2008-09-04,41911
599663,2020-02-03,41686
599663,2008-04-21,45530
599663,2018-11-14,44608
599663,2019-02-06,42465
599663,2010-03-21,44370
599663,2015-04-24,45729
599663,2009-11-07,45997
681647,2022-02-25,41822
681647,2023-07-23,42015
681647,2022-10-03,45273
681647,2023-11-11,41740
681647,2023-04-05,42346
681647,2023-12-16,44248
681647,2023-05-02,44473
681647,2023-10-16,42948
681647,2023-10-21,43050
709064,2022-01-08,43747
709064,2021-01-25,45535
709064,2021-02-27,44177
709064,2021-05-28,45911
709064,2021-02-08,43464
709064,2021-04-25,44294
709064,2021-06-26,44768
709064,2021-06-05,45185
709064,2021-09-10,42597
877521,2011-09-17,42711
877521,2007-07-29,45049
877521,2015-10-24,42674
877521,2007-03-28,45462
877521,2007-01-25,42936
877521,2016-04-22,44345
877521,2021-05-30,45610
877521,2009-03-18,43089
180417,2008-04-15,45659
180417,2018-04-28,41891
180417,2016-06-15,44410
180417,2011-06-21,44081
180417,2015-02-10,45947
518822,2021-02-04,43074
518822,2023-04-25,45113
518822,2022-05-23,42135
472931,2021-03-30,41914
993538,2023-11-03,45460
993538,2023-08-03,45265
993538,2023-10-21,42068
645027,2019-09-01,42231
645027,2018-06-17,43063
645027,2019-11-27,42983
645027,2019-05-24,44678
645027,2019-01-28,45372
645027,2019-01-03,43696
645027,2019-12-21,44184
645027,2018-07-21,42096
102366,2010-07-23,45719
102366,2009-08-20,42094
102366,2010-01-17,41942
859336,2010-07-06,43402
859336,2010-05-20,42000
859336,2010-01-23,43475
859336,2010-03-10,44232
859336,2010-01-29,42760
859336,2010-04-04,45890
859336,2010-02-10,43426
859336,2010-02-24,45974
859336,2010-03-28,45424
859336,2010-02-07,41841
539512,2010-02-20,42008
539512,2017-03-15,43895
539512,2014-06-08,45395
539512,2016-11-08,45789
335671,2020-10-26,45498
335671,2014-07-04,43433
217476,2013-05-19,43433
217476,2008-11-26,42418
217476,2015-03-19,44690
217476,2005-01-20,45585
217476,2010-10-08,45853
851432,2022-11-20,44167
851432,2022-01-15,43100
851432,2023-03-19,45402
851432,2022-06-14,44782
851432,2023-02-24,41705
851432,2023-02-16,45878
85855,2022-01-27,42441
85855,2023-03-26,41709
85855,2020-01-03,42712
85855,2022-07-05,41937
85855,2018-04-25,43246
85855,2020-07-26,42767
85855,2022-10-18,42806
85855,2021-05-03,43449
85855,2019-07-15,44889
551357,2013-05-16,42637
551357,2005-07-14,42837
551357,2006-01-15,42059
551357,2012-07-18,42653
551357,2005-02-21,43850
551357,2010-12-18,44709
551357,2013-04-05,44982
551357,2013-11-03,45089
551357,2012-05-06,41927
378317,2019-01-01,42842
378317,2021-11-15,45530
378317,2022-11-22,42125
378317,2011-07-04,45851
378317,2015-01-17,45055
4524,2022-07-28,43623
4524,2022-06-25,44623
775494,2009-08-24,41934
775494,2008-12-16,43375
775494,2008-02-27,44616
775494,2009-12-17,43747
775494,2008-06-24,44064
775494,2008-02-21,42971
775494,2009-07-24,44133
775494,2009-02-22,44119
775494,2009-03-17,42368
775494,2009-12-11,42214
798859,2023-01-18,44672
798859,2023-06-20,43329
798859,2023-10-12,42474
798859,2023-05-01,44512
798859,2023-05-30,43568
798859,2023-10-08,43180
798859,2023-11-29,44960
798859,2023-06-19,42109
647328,2021-02-20,42029
647328,2023-05-29,43639
647328,2011-06-20,45556
647328,2016-12-25,44172
647328,2013-03-13,45344
647328,2013-11-29,43494
925647,2018-02-03,41933
925647,2018-08-02,43431
766117,2015-01-08,42233
766117,2015-11-09,43736
766117,2016-12-04,42466
766117,2017-03-08,45758
766117,2021-07-16,45087
766117,2020-07-05,45851
716146,2007-11-05,42653
716146,2008-08-01,43507
716146,2009-02-06,42594
716146,2007-06-09,46039
716146,2008-09-25,44288
716146,2008-09-29,42300
716146,2007-11-07,45636
154034,2018-01-22,44242
154034,2011-01-25,44345
154034,2014-06-19,44787
154034,2020-10-02,44789
154034,2013-08-13,43013
154034,2014-06-09,44245
154034,2015-03-02,41784
154034,2014-09-02,44396
154034,2011-01-27,45501
154034,2014-04-29,42001
810536,2023-03-01,43166
810536,2023-12-25,42891
168662,2019-02-10,42732
168662,2019-07-26,45767
168662,2019-08-13,44456
168662,2019-08-28,42678
168662,2018-05-15,44229
168662,2020-08-10,44977
168662,2019-06-14,44051
168662,2022-08-11,42437
940532,2018-05-20,43845
940532,2011-08-20,44021
940532,2023-08-20,42203
940532,2023-02-20,45309
940532,2019-08-07,43447
940532,2011-02-13,45082
940532,2018-04-24,43051
700415,2022-05-02,42041
700415,2007-11-23,43304
700415,2006-07-23,45295
863535,2005-11-12,41798
863535,2004-09-15,45197
863535,2006-12-15,42248
863535,2005-10-28,43579
37887,2009-02-23,44749
37887,2005-09-26,42254
37887,2019-02-24,44035
37887,2016-05-04,45107
37887,2021-01-19,43679
37887,2011-08-08,42245
37887,2015-01-03,44663
37887,2014-06-12,43808
37887,2017-03-13,43787
511210,2007-04-19,45786
511210,2013-01-12,42095
511210,2006-01-18,41689
511210,2009-01-16,45298
714568,2013-05-10,43312
714568,2012-02-05,42285
714568,2007-05-12,43147
714568,2011-01-02,45365
714568,2022-03-21,45084
714568,2014-10-08,44328
714568,2005-07-01,42052
714568,2008-01-24,42565
714568,2014-03-14,44748
714568,2009-09-26,44961
476449,2023-01-24,43538
476449,2021-12-28,43290
476449,2019-06-29,42589
476449,2023-03-08,42742
476449,2021-12-13,44908
87565,2017-12-14,44351
87565,2019-08-17,46016
87565,2023-01-30,42032
162958,2021-01-11,43966
162958,2016-12-31,45636
162958,2018-04-10,44500
162958,2015-01-09,45117
162958,2021-02-07,42964
162958,2014-04-08,46033
162958,2018-12-31,44756
162958,2016-03-31,44859
162958,2016-11-11,44054
645648,2006-07-05,44924
645648,2010-04-25,45757
645648,2011-10-20,43218
645648,2011-11-17,41972
645648,2012-05-17,43506
645648,2008-11-13,43026
342254,2021-10-06,44767
592542,2017-04-24,41769
592542,2018-01-19,43244
592542,2017-10-01,43290
592542,2018-01-14,43899
592542,2017-04-14,44750
592542,2017-04-03,44325
945571,2021-07-18,44750
590160,2012-08-27,44950
110948,2018-11-21,43872
412380,2019-10-31,44406
412380,2020-05-29,44915
412380,2023-07-28,42234
412380,2021-08-22,42335
412380,2022-05-11,43336
412380,2022-05-17,42746
231107,2014-05-29,42221
231107,2018-03-10,43310
231107,2018-02-02,46040
231107,2018-03-05,44913
231107,2014-06-04,45281
231107,2021-10-30,43382
908965,2021-03-12,44368
908965,2021-02-09,44176
908965,2020-12-22,42905
908965,2020-08-06,43305
908965,2020-04-16,44174
908965,2020-02-29,42285
908965,2020-02-02,44100
908965,2022-05-22,44808
908965,2021-05-25,42219
367897,2010-06-24,42184
367897,2014-07-18,43387
127827,2001-07-29,45233
127827,2001-06-16,44423
127827,2001-08-07,42858
127827,2001-06-30,45862
127827,2001-07-14,42954
127827,2001-04-27,43612
127827,2001-06-25,41861
127827,2001-04-11,43802
127827,2001-07-20,41784
127827,2001-02-03,42244
655073,2021-05-09,43068
655073,2020-01-12,43390
655073,2021-09-26,45690
655073,2020-08-14,41972
822348,2008-07-03,45322
822348,2019-09-04,43896
822348,2014-07-11,42043
379823,2003-08-03,44441
379823,2003-10-27,42685
379823,2006-11-24,42954
379823,2005-06-06,45777
379823,2008-03-02,45278
379823,2007-03-23,42124
969572,2019-09-27,45166
969572,2022-10-26,45586
969572,2023-08-08,45550
969572,2022-08-19,44608
969572,2020-10-28,41992
969572,2019-04-10,41820
969572,2021-06-24,45030
407607,2013-12-14,45707
407607,2006-03-29,42837
407607,2005-01-02,43742
407607,2010-02-16,44372
407607,2015-03-04,41732
996025,2023-10-15,43605
770593,2009-02-04,45498
747535,2019-05-18,43843
711893,2008-11-18,43500
711893,2004-12-20,42468
711893,2008-01-05,45516
711893,2007-07-27,44604
711893,2012-05-12,44496
711893,2019-11-14,41941
711893,2016-06-06,42206
610796,2019-03-04,43846
610796,2020-06-18,41887
610796,2015-05-09,45971
610796,2016-11-14,43794
610796,2019-04-17,43230
610796,2020-08-29,44222
610796,2019-12-28,42554
610796,2016-02-02,43115
610796,2018-05-13,42259
610796,2023-03-31,45939
625731,2008-04-29,45336
715915,2022-01-31,46016
456663,2022-10-23,44455
456663,2023-06-01,45442
456663,2022-11-29,43742
456663,2022-11-04,44955
781469,2015-04-17,44118
781469,2022-12-28,43242
781469,2016-11-17,45453
781469,2022-08-17,45148
781469,2016-09-22,44402
781469,2019-04-23,45960
781469,2021-08-20,42650
781469,2023-08-24,43373
781469,2015-04-04,42852
826054,2015-10-21,45195
826054,2021-11-03,41704
826054,2022-06-03,45823
826054,2012-06-26,44318
826054,2011-08-18,45149
826054,2023-06-08,43923
826054,2014-10-18,42802
826054,2013-10-11,43640
826054,2017-01-04,41832
744208,2020-03-25,45182
744208,2017-05-05,45869
744208,2022-08-09,44977
526072,2011-03-13,45628
526072,2015-01-23,45770
526072,2005-03-04,43116
526072,2011-01-09,43503
526072,2012-07-26,43524
526072,2006-03-03,43763
556314,2018-01-07,43459
556314,2018-01-08,45794
556314,2018-01-09,42456
302147,2012-07-12,42978
302147,2011-05-04,45348
527747,2018-09-24,44222
527747,2020-03-27,41823
766441,2021-05-16,45550
432831,2022-03-12,43820
432831,2020-04-03,44453
432831,2020-03-08,45817
432831,2021-03-12,43800
432831,2021-10-31,43658
432831,2022-10-07,42239
809705,2008-08-20,45833
809705,2007-05-20,42934
809705,2007-03-01,41803
214608,2008-01-11,45778
214608,2017-07-18,42891
214608,2019-11-30,45973
214608,2009-05-30,44957
214608,2022-09-05,43275
214608,2008-07-30,42114
214608,2007-09-05,43969
214608,2007-04-12,42553
214608,2006-12-23,41982
214608,2023-02-09,45120
899151,2021-12-26,43864
899151,2023-10-19,45746
899151,2021-08-02,45146
899151,2019-11-10,44004
899151,2019-10-06,44990
899151,2015-11-26,44812
899151,2021-09-29,42473
899151,2017-05-04,44996
899151,2016-12-30,42192
154908,2022-08-31,42571
154908,2012-11-20,45698
154908,2019-11-04,41912
154908,2012-09-18,44981
154908,2023-08-12,45591
264257,2007-06-23,43324
264257,2012-05-29,44235
264257,2014-05-31,43600
264257,2010-03-07,44668
264257,2012-09-12,42668
264257,2015-11-09,41793
264257,2011-11-12,43076
264257,2016-01-11,43087
264257,2014-06-25,42768
113688,2023-08-21,44241
113688,2023-11-15,44904
113688,2023-05-04,45339
113688,2023-05-30,45329
113688,2023-02-25,43892
113688,2023-11-22,43594
113688,2023-06-26,45669
113688,2023-12-30,45333
113688,2023-09-03,45277
113688,2023-03-07,45780
524708,2014-04-18,44021
524708,2016-06-30,42906
524708,2016-02-01,45446
524708,2015-10-14,45189
524708,2015-04-03,44008
638110,2014-08-02,42737
638110,2015-07-31,44882
638110,2022-04-09,44935
638110,2010-06-30,43080
638110,2018-11-10,43291
467899,2023-03-01,42719
467899,2018-07-10,41693
467899,2017-02-10,44862
467899,2022-12-07,45194
467899,2016-07-27,45944
467899,2020-12-19,43261
467899,2021-02-10,41670
467899,2023-04-24,42504
637202,2013-09-11,42567
637202,2005-01-07,45570
637202,2011-02-09,42117
637202,2014-08-18,44085
637202,2010-05-27,42964
637202,2018-08-12,42992
637202,2022-04-07,45754
637202,2015-01-20,43532
805298,2008-10-26,45276
805298,2013-10-01,45500
805298,2017-11-01,45208
805298,2014-11-15,42799
805298,2014-02-22,42556
805298,2008-10-27,43306
681559,2020-05-05,45447
681559,2023-03-01,44240
681559,2018-12-09,43839
681559,2016-10-01,45440
49295,2020-04-08,41796
49295,2017-08-20,44458
49295,2019-03-23,44075
49295,2018-05-16,44624
49295,2019-07-03,43806
